 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day               kPOM1               kPOM2                kMOM                kDOM                kMBA             kMBA_in                kMBD             kMBD_in                 kMB              kMB_in                 phi     Active_Fraction                 CUE                 NUE              TM_err               TMbeg               TMend              TOTinp              TOTout                 STP                 SWC                 SWP                  pH                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20170711        0.187708E-03        0.259417E-02        0.152208E-03        0.572375E-02        0.974208E-02        0.989625E-02        0.230000E-03        0.000000E+00        0.869000E-02        0.880000E-02        0.113000E+00        0.892000E+00        0.546000E-01        0.100000E+01       -0.595833E-18        0.177500E+01        0.177458E+01        0.190000E-03        0.281792E-03        0.266000E+02        0.273000E+00        0.000000E+00        0.640000E+01
  20170712        0.185958E-03        0.261167E-02        0.151667E-03        0.521833E-02        0.881667E-02        0.897125E-02        0.230833E-03        0.000000E+00        0.787250E-02        0.798542E-02        0.115875E+00        0.892875E+00        0.596000E-01        0.100000E+01        0.151629E-16        0.177000E+01        0.177000E+01        0.176000E-03        0.255000E-03        0.259000E+02        0.253000E+00        0.000000E+00        0.640000E+01
  20170713        0.282458E-03        0.262583E-02        0.152167E-03        0.518000E-02        0.870083E-02        0.885708E-02        0.230458E-03        0.244167E-11        0.778000E-02        0.789000E-02        0.116000E+00        0.893750E+00        0.602000E-01        0.100000E+01        0.136750E-16        0.177000E+01        0.177000E+01        0.176000E-03        0.252417E-03        0.258000E+02        0.236000E+00       -0.144000E-02        0.640000E+01
  20170714        0.293542E-03        0.264125E-02        0.152042E-03        0.494375E-02        0.826000E-02        0.841500E-02        0.231000E-03        0.938458E-11        0.739000E-02        0.750083E-02        0.117000E+00        0.894625E+00        0.630000E-01        0.100000E+01       -0.615000E-17        0.177000E+01        0.177000E+01        0.176000E-03        0.240000E-03        0.254000E+02        0.227000E+00       -0.201000E-02        0.640000E+01
  20170715        0.297375E-03        0.265292E-02        0.153583E-03        0.517333E-02        0.861083E-02        0.877000E-02        0.230000E-03        0.993125E-11        0.771125E-02        0.782917E-02        0.116000E+00        0.895458E+00        0.607000E-01        0.100000E+01        0.157238E-16        0.177000E+01        0.177000E+01        0.176000E-03        0.251667E-03        0.257000E+02        0.226000E+00       -0.203000E-02        0.640000E+01
  20170716        0.293333E-03        0.266542E-02        0.154000E-03        0.506042E-02        0.838625E-02        0.854000E-02        0.231000E-03        0.625333E-11        0.751917E-02        0.763000E-02        0.117000E+00        0.896292E+00        0.621000E-01        0.100000E+01        0.278333E-17        0.177000E+01        0.177000E+01        0.176000E-03        0.245667E-03        0.255000E+02        0.230000E+00       -0.181000E-02        0.640000E+01
  20170717        0.304417E-03        0.267792E-02        0.153958E-03        0.483625E-02        0.797000E-02        0.813000E-02        0.231000E-03        0.240208E-10        0.715000E-02        0.727000E-02        0.118000E+00        0.897125E+00        0.650000E-01        0.100000E+01       -0.504458E-17        0.176125E+01        0.176083E+01        0.176000E-03        0.234000E-03        0.251000E+02        0.218000E+00       -0.253000E-02        0.640000E+01
  20170718        0.309208E-03        0.269083E-02        0.153000E-03        0.447458E-02        0.733000E-02        0.748625E-02        0.233000E-03        0.728833E-10        0.658000E-02        0.670000E-02        0.121000E+00        0.898000E+00        0.699000E-01        0.100000E+01       -0.181663E-16        0.176000E+01        0.176000E+01        0.176000E-03        0.215000E-03        0.244000E+02        0.205000E+00       -0.336000E-02        0.640000E+01
  20170719        0.306417E-03        0.270167E-02        0.152333E-03        0.419917E-02        0.683167E-02        0.699250E-02        0.234000E-03        0.145500E-09        0.614000E-02        0.626000E-02        0.124000E+00        0.898958E+00        0.742000E-01        0.100000E+01        0.877825E-17        0.176000E+01        0.176000E+01        0.176000E-03        0.200875E-03        0.238000E+02        0.196000E+00       -0.400000E-02        0.640000E+01
  20170720        0.306500E-03        0.271000E-02        0.152792E-03        0.415208E-02        0.670792E-02        0.686750E-02        0.233250E-03        0.336083E-09        0.603500E-02        0.615542E-02        0.124208E+00        0.899792E+00        0.752000E-01        0.100000E+01        0.500833E-17        0.176000E+01        0.176000E+01        0.152000E-03        0.198000E-03        0.236000E+02        0.183000E+00       -0.492000E-02        0.640000E+01
  20170721        0.312792E-03        0.271417E-02        0.154917E-03        0.455875E-02        0.734000E-02        0.749750E-02        0.231000E-03        0.706875E-09        0.661167E-02        0.672792E-02        0.120667E+00        0.900625E+00        0.695000E-01        0.100000E+01       -0.236538E-16        0.176000E+01        0.176000E+01        0.152000E-03        0.218000E-03        0.244000E+02        0.172000E+00       -0.588000E-02        0.640000E+01
  20170722        0.321292E-03        0.271917E-02        0.157583E-03        0.519208E-02        0.836083E-02        0.851000E-02        0.229000E-03        0.120750E-08        0.753708E-02        0.764958E-02        0.116000E+00        0.901375E+00        0.620000E-01        0.100000E+01       -0.144875E-16        0.176000E+01        0.176000E+01        0.152000E-03        0.250500E-03        0.255000E+02        0.164000E+00       -0.664000E-02        0.640000E+01
  20170723        0.325167E-03        0.272792E-02        0.159000E-03        0.544250E-02        0.874625E-02        0.889000E-02        0.229000E-03        0.107167E-08        0.789000E-02        0.800000E-02        0.115000E+00        0.902125E+00        0.596000E-01        0.100000E+01       -0.175217E-16        0.175833E+01        0.175792E+01        0.152000E-03        0.263333E-03        0.259000E+02        0.166000E+00       -0.642000E-02        0.640000E+01
  20170724        0.326375E-03        0.273792E-02        0.159708E-03        0.541458E-02        0.866042E-02        0.880958E-02        0.229000E-03        0.332625E-09        0.782000E-02        0.793000E-02        0.115000E+00        0.903000E+00        0.601000E-01        0.100000E+01        0.715417E-17        0.175000E+01        0.175000E+01        0.152000E-03        0.261750E-03        0.258000E+02        0.185000E+00       -0.478000E-02        0.640000E+01
  20170725        0.326500E-03        0.274750E-02        0.160000E-03        0.529417E-02        0.842542E-02        0.857292E-02        0.229000E-03        0.514125E-09        0.761458E-02        0.773000E-02        0.116000E+00        0.903875E+00        0.615000E-01        0.100000E+01       -0.197417E-16        0.175000E+01        0.175000E+01        0.152000E-03        0.255000E-03        0.256000E+02        0.178000E+00       -0.533000E-02        0.640000E+01
  20170726        0.327208E-03        0.275542E-02        0.160375E-03        0.522333E-02        0.827000E-02        0.841875E-02        0.229000E-03        0.933000E-09        0.748000E-02        0.759000E-02        0.116000E+00        0.904583E+00        0.625000E-01        0.100000E+01       -0.196583E-16        0.175000E+01        0.175000E+01        0.152000E-03        0.251000E-03        0.255000E+02        0.169000E+00       -0.618000E-02        0.640000E+01
  20170727        0.329750E-03        0.276167E-02        0.161458E-03        0.534625E-02        0.843000E-02        0.857542E-02        0.228000E-03        0.110958E-08        0.763000E-02        0.774000E-02        0.115000E+00        0.905333E+00        0.614000E-01        0.100000E+01       -0.537500E-17        0.174833E+01        0.174792E+01        0.152000E-03        0.257000E-03        0.256000E+02        0.166000E+00       -0.643000E-02        0.640000E+01
  20170728        0.332625E-03        0.277000E-02        0.162667E-03        0.549583E-02        0.860417E-02        0.874750E-02        0.227250E-03        0.710583E-09        0.779708E-02        0.790500E-02        0.114000E+00        0.906000E+00        0.601000E-01        0.100000E+01        0.361250E-17        0.174000E+01        0.174000E+01        0.123000E-03        0.263542E-03        0.258000E+02        0.174000E+00       -0.573000E-02        0.640000E+01
  20170729        0.332625E-03        0.277792E-02        0.163000E-03        0.535583E-02        0.831042E-02        0.845208E-02        0.226667E-03        0.738875E-09        0.753667E-02        0.764417E-02        0.114500E+00        0.907000E+00        0.617000E-01        0.100000E+01        0.105625E-16        0.174000E+01        0.174000E+01        0.123000E-03        0.255000E-03        0.256000E+02        0.173000E+00       -0.578000E-02        0.640000E+01
  20170730        0.329625E-03        0.278208E-02        0.162000E-03        0.496500E-02        0.764125E-02        0.778417E-02        0.227125E-03        0.104958E-08        0.693500E-02        0.704375E-02        0.117000E+00        0.907667E+00        0.663000E-01        0.100000E+01        0.878750E-17        0.174000E+01        0.174000E+01        0.123000E-03        0.234458E-03        0.249000E+02        0.167000E+00       -0.633000E-02        0.640000E+01
  20170731        0.325375E-03        0.279000E-02        0.161000E-03        0.453167E-02        0.691458E-02        0.706000E-02        0.228250E-03        0.145375E-08        0.628167E-02        0.639250E-02        0.120000E+00        0.908333E+00        0.722000E-01        0.100000E+01       -0.797250E-17        0.173167E+01        0.173125E+01        0.123000E-03        0.212000E-03        0.240000E+02        0.161000E+00       -0.690000E-02        0.640000E+01
  20170801        0.324125E-03        0.279000E-02        0.161000E-03        0.437542E-02        0.663125E-02        0.677542E-02        0.228583E-03        0.446875E-09        0.603000E-02        0.614000E-02        0.121917E+00        0.909000E+00        0.748000E-01        0.100000E+01        0.361458E-16        0.173000E+01        0.173000E+01        0.123000E-03        0.203958E-03        0.237000E+02        0.181000E+00       -0.514000E-02        0.640000E+01
  20170802        0.329250E-03        0.279000E-02        0.162583E-03        0.467917E-02        0.707000E-02        0.721500E-02        0.227000E-03        0.143208E-09        0.643500E-02        0.654375E-02        0.119000E+00        0.909958E+00        0.706000E-01        0.100000E+01       -0.151833E-17        0.173000E+01        0.173000E+01        0.123000E-03        0.218583E-03        0.243000E+02        0.198000E+00       -0.384000E-02        0.640000E+01
  20170803        0.337292E-03        0.279000E-02        0.165083E-03        0.525417E-02        0.793958E-02        0.807792E-02        0.225417E-03        0.177375E-09        0.722833E-02        0.733542E-02        0.115000E+00        0.910583E+00        0.639000E-01        0.100000E+01        0.254358E-16        0.173000E+01        0.173000E+01        0.123000E-03        0.247417E-03        0.253000E+02        0.196000E+00       -0.401000E-02        0.640000E+01
  20170804        0.342333E-03        0.279000E-02        0.167000E-03        0.559500E-02        0.844000E-02        0.857333E-02        0.224708E-03        0.886292E-10        0.769000E-02        0.779000E-02        0.113000E+00        0.911167E+00        0.605000E-01        0.100000E+01        0.238883E-16        0.172292E+01        0.172250E+01        0.123000E-03        0.264500E-03        0.258000E+02        0.205000E+00       -0.335000E-02        0.640000E+01
  20170805        0.345333E-03        0.279000E-02        0.168000E-03        0.574292E-02        0.863000E-02        0.876792E-02        0.224000E-03        0.122500E-09        0.787000E-02        0.797542E-02        0.112000E+00        0.912000E+00        0.593000E-01        0.100000E+01       -0.243792E-17        0.172000E+01        0.172000E+01        0.131000E-03        0.271708E-03        0.259000E+02        0.201000E+00       -0.362000E-02        0.640000E+01
  20170806        0.211333E-03        0.279000E-02        0.170458E-03        0.632167E-02        0.946500E-02        0.959417E-02        0.222125E-03        0.000000E+00        0.863833E-02        0.873625E-02        0.109000E+00        0.912708E+00        0.545000E-01        0.100000E+01       -0.143834E-16        0.172000E+01        0.172000E+01        0.131000E-03        0.300000E-03        0.266000E+02        0.290000E+00        0.000000E+00        0.640000E+01
  20170807        0.211917E-03        0.279625E-02        0.171000E-03        0.624042E-02        0.927792E-02        0.940500E-02        0.221750E-03        0.000000E+00        0.847375E-02        0.857083E-02        0.109000E+00        0.913208E+00        0.553000E-01        0.100000E+01        0.153500E-17        0.171042E+01        0.171000E+01        0.131000E-03        0.295000E-03        0.265000E+02        0.302000E+00        0.000000E+00        0.640000E+01
  20170808        0.203208E-03        0.280042E-02        0.167000E-03        0.475500E-02        0.698792E-02        0.712500E-02        0.225542E-03        0.000000E+00        0.638792E-02        0.649292E-02        0.118000E+00        0.914000E+00        0.709000E-01        0.100000E+01        0.456667E-17        0.171000E+01        0.171000E+01        0.131000E-03        0.220000E-03        0.242000E+02        0.294000E+00        0.000000E+00        0.640000E+01
  20170809        0.200208E-03        0.280917E-02        0.165625E-03        0.434083E-02        0.632542E-02        0.646583E-02        0.226875E-03        0.000000E+00        0.578542E-02        0.589417E-02        0.122000E+00        0.914750E+00        0.772000E-01        0.100000E+01        0.136337E-16        0.171000E+01        0.171000E+01        0.131000E-03        0.199000E-03        0.233000E+02        0.285000E+00        0.000000E+00        0.640000E+01
  20170810        0.203000E-03        0.280000E-02        0.167000E-03        0.458000E-02        0.665000E-02        0.679000E-02        0.225500E-03        0.000000E+00        0.609000E-02        0.619583E-02        0.119125E+00        0.915250E+00        0.738000E-01        0.100000E+01        0.175375E-16        0.171000E+01        0.171000E+01        0.131000E-03        0.210333E-03        0.238000E+02        0.306000E+00        0.000000E+00        0.640000E+01
  20170811        0.206208E-03        0.280000E-02        0.169000E-03        0.492083E-02        0.714000E-02        0.727583E-02        0.224167E-03        0.000000E+00        0.654208E-02        0.664583E-02        0.117000E+00        0.916000E+00        0.694000E-01        0.100000E+01        0.166146E-16        0.170250E+01        0.170208E+01        0.131000E-03        0.227292E-03        0.245000E+02        0.339000E+00        0.000000E+00        0.640000E+01
  20170812        0.203542E-03        0.280000E-02        0.167792E-03        0.451042E-02        0.651000E-02        0.664667E-02        0.226000E-03        0.000000E+00        0.597000E-02        0.607208E-02        0.120250E+00        0.916750E+00        0.752000E-01        0.100000E+01       -0.881458E-17        0.170000E+01        0.170000E+01        0.131000E-03        0.207000E-03        0.236000E+02        0.344000E+00        0.000000E+00        0.640000E+01
  20170813        0.204000E-03        0.279583E-02        0.168000E-03        0.450750E-02        0.646792E-02        0.660500E-02        0.225667E-03        0.000000E+00        0.593375E-02        0.604125E-02        0.120167E+00        0.917250E+00        0.755000E-01        0.100000E+01       -0.323750E-17        0.170000E+01        0.170000E+01        0.116000E-03        0.206000E-03        0.236000E+02        0.354000E+00        0.000000E+00        0.640000E+01
  20170814        0.205250E-03        0.279000E-02        0.169000E-03        0.459458E-02        0.656000E-02        0.669458E-02        0.225000E-03        0.000000E+00        0.602000E-02        0.613000E-02        0.119500E+00        0.918000E+00        0.745000E-01        0.100000E+01        0.653083E-17        0.170000E+01        0.170000E+01        0.116000E-03        0.210000E-03        0.237000E+02        0.356000E+00        0.000000E+00        0.640000E+01
  20170815        0.205208E-03        0.279000E-02        0.169000E-03        0.453000E-02        0.644000E-02        0.657125E-02        0.225000E-03        0.000000E+00        0.591000E-02        0.602000E-02        0.120000E+00        0.918708E+00        0.756000E-01        0.100000E+01        0.363833E-16        0.169917E+01        0.169875E+01        0.116000E-03        0.206750E-03        0.235000E+02        0.350000E+00        0.000000E+00        0.640000E+01
  20170816        0.205167E-03        0.278583E-02        0.169000E-03        0.446667E-02        0.632000E-02        0.645542E-02        0.225000E-03        0.000000E+00        0.581000E-02        0.592000E-02        0.121000E+00        0.919167E+00        0.768000E-01        0.100000E+01        0.120508E-16        0.169000E+01        0.169000E+01        0.116000E-03        0.203125E-03        0.234000E+02        0.349000E+00        0.000000E+00        0.640000E+01
  20170817        0.210167E-03        0.278000E-02        0.171792E-03        0.498792E-02        0.705667E-02        0.718708E-02        0.223000E-03        0.000000E+00        0.649167E-02        0.659458E-02        0.116333E+00        0.920000E+00        0.698000E-01        0.100000E+01       -0.130621E-16        0.169000E+01        0.169000E+01        0.116000E-03        0.228833E-03        0.244000E+02        0.350000E+00        0.000000E+00        0.640000E+01
  20170818        0.213000E-03        0.277000E-02        0.173167E-03        0.526708E-02        0.744542E-02        0.757000E-02        0.223000E-03        0.000000E+00        0.685292E-02        0.695375E-02        0.115000E+00        0.920583E+00        0.667000E-01        0.100000E+01        0.204083E-16        0.169000E+01        0.169000E+01        0.116000E-03        0.242833E-03        0.249000E+02        0.352000E+00        0.000000E+00        0.640000E+01
  20170819        0.213917E-03        0.277000E-02        0.174000E-03        0.527250E-02        0.742750E-02        0.755417E-02        0.223000E-03        0.000000E+00        0.684000E-02        0.694000E-02        0.115000E+00        0.921000E+00        0.668000E-01        0.100000E+01        0.125567E-16        0.168667E+01        0.168625E+01        0.116000E-03        0.243000E-03        0.248000E+02        0.343000E+00        0.000000E+00        0.640000E+01
  20170820        0.213458E-03        0.277000E-02        0.174000E-03        0.511417E-02        0.716792E-02        0.729667E-02        0.223000E-03        0.000000E+00        0.661000E-02        0.671000E-02        0.116000E+00        0.921917E+00        0.689000E-01        0.100000E+01       -0.129458E-16        0.168000E+01        0.168000E+01        0.116000E-03        0.235000E-03        0.245000E+02        0.328000E+00        0.000000E+00        0.640000E+01
  20170821        0.213083E-03        0.277000E-02        0.174000E-03        0.498000E-02        0.695000E-02        0.708000E-02        0.223000E-03        0.000000E+00        0.641000E-02        0.651000E-02        0.117000E+00        0.922292E+00        0.707000E-01        0.100000E+01        0.765833E-17        0.168000E+01        0.168000E+01        0.124000E-03        0.228000E-03        0.243000E+02        0.314000E+00        0.000000E+00        0.640000E+01
  20170822        0.215292E-03        0.276000E-02        0.175000E-03        0.516792E-02        0.719000E-02        0.732000E-02        0.223000E-03        0.000000E+00        0.664000E-02        0.674000E-02        0.116000E+00        0.923000E+00        0.686000E-01        0.100000E+01       -0.371667E-18        0.168000E+01        0.168000E+01        0.124000E-03        0.237042E-03        0.246000E+02        0.306000E+00        0.000000E+00        0.640000E+01
  20170823        0.223375E-03        0.276000E-02        0.179375E-03        0.627292E-02        0.872833E-02        0.884750E-02        0.219417E-03        0.000000E+00        0.806000E-02        0.815625E-02        0.109000E+00        0.923625E+00        0.577000E-01        0.100000E+01        0.465792E-17        0.167250E+01        0.167208E+01        0.124000E-03        0.291000E-03        0.262000E+02        0.314000E+00        0.000000E+00        0.640000E+01
  20170824        0.223583E-03        0.276000E-02        0.179833E-03        0.613542E-02        0.849333E-02        0.861292E-02        0.219375E-03        0.000000E+00        0.784875E-02        0.794292E-02        0.110000E+00        0.924000E+00        0.591000E-01        0.100000E+01       -0.362667E-17        0.167000E+01        0.167000E+01        0.124000E-03        0.283875E-03        0.260000E+02        0.307000E+00        0.000000E+00        0.640000E+01
  20170825        0.227458E-03        0.276000E-02        0.182000E-03        0.664167E-02        0.914917E-02        0.926417E-02        0.217667E-03        0.000000E+00        0.846042E-02        0.855000E-02        0.107000E+00        0.924875E+00        0.551000E-01        0.100000E+01       -0.137421E-16        0.166708E+01        0.166667E+01        0.124000E-03        0.307000E-03        0.265000E+02        0.305000E+00        0.000000E+00        0.640000E+01
  20170826        0.227500E-03        0.276000E-02        0.182250E-03        0.645417E-02        0.882917E-02        0.894250E-02        0.217292E-03        0.000000E+00        0.816875E-02        0.825833E-02        0.108000E+00        0.925042E+00        0.568000E-01        0.100000E+01        0.139017E-16        0.166000E+01        0.166000E+01        0.124000E-03        0.297000E-03        0.263000E+02        0.302000E+00        0.000000E+00        0.640000E+01
  20170827        0.220000E-03        0.277000E-02        0.179000E-03        0.517958E-02        0.701875E-02        0.714167E-02        0.220333E-03        0.000000E+00        0.650000E-02        0.659500E-02        0.115000E+00        0.926000E+00        0.694000E-01        0.100000E+01       -0.450833E-17        0.166000E+01        0.166000E+01        0.124000E-03        0.234292E-03        0.245000E+02        0.293000E+00        0.000000E+00        0.640000E+01
  20170828        0.217625E-03        0.277000E-02        0.177917E-03        0.480208E-02        0.646292E-02        0.658708E-02        0.221375E-03        0.000000E+00        0.598750E-02        0.608583E-02        0.118000E+00        0.926292E+00        0.745000E-01        0.100000E+01       -0.261179E-16        0.165875E+01        0.165833E+01        0.124000E-03        0.216000E-03        0.237000E+02        0.280000E+00        0.000000E+00        0.640000E+01
  20170829        0.212833E-03        0.277000E-02        0.175000E-03        0.424167E-02        0.567000E-02        0.580000E-02        0.224000E-03        0.000000E+00        0.525000E-02        0.536000E-02        0.123000E+00        0.927000E+00        0.834000E-01        0.100000E+01        0.130250E-16        0.165000E+01        0.165000E+01        0.149000E-03        0.188417E-03        0.224000E+02        0.271000E+00        0.000000E+00        0.640000E+01
  20170830        0.212000E-03        0.277000E-02        0.175000E-03        0.415667E-02        0.553000E-02        0.566375E-02        0.224000E-03        0.000000E+00        0.513000E-02        0.524000E-02        0.124000E+00        0.927542E+00        0.851000E-01        0.100000E+01       -0.391579E-17        0.165000E+01        0.165000E+01        0.149000E-03        0.184333E-03        0.222000E+02        0.257000E+00        0.000000E+00        0.640000E+01
  20170831        0.272000E-03        0.277000E-02        0.174000E-03        0.387708E-02        0.513000E-02        0.526333E-02        0.226000E-03        0.391583E-13        0.476000E-02        0.487000E-02        0.128000E+00        0.928000E+00        0.907000E-01        0.100000E+01       -0.184555E-16        0.165000E+01        0.165000E+01        0.149000E-03        0.171000E-03        0.214000E+02        0.247000E+00       -0.475000E-03        0.640000E+01
  20170901        0.319000E-03        0.276375E-02        0.174042E-03        0.397417E-02        0.522708E-02        0.535958E-02        0.224542E-03        0.347417E-11        0.485458E-02        0.496292E-02        0.126458E+00        0.928792E+00        0.890000E-01        0.100000E+01       -0.103483E-16        0.165000E+01        0.165000E+01        0.117000E-03        0.175000E-03        0.216000E+02        0.235000E+00       -0.145000E-02        0.640000E+01
  20170902        0.328000E-03        0.276000E-02        0.176000E-03        0.424708E-02        0.557542E-02        0.570292E-02        0.223000E-03        0.529250E-11        0.518042E-02        0.528417E-02        0.123000E+00        0.929000E+00        0.842000E-01        0.100000E+01       -0.494583E-17        0.165000E+01        0.165000E+01        0.117000E-03        0.187667E-03        0.223000E+02        0.233000E+00       -0.160000E-02        0.640000E+01
  20170903        0.340542E-03        0.275000E-02        0.177333E-03        0.445208E-02        0.584542E-02        0.597208E-02        0.222667E-03        0.126875E-10        0.543500E-02        0.553625E-02        0.121125E+00        0.930000E+00        0.810000E-01        0.100000E+01       -0.117125E-17        0.165000E+01        0.165000E+01        0.117000E-03        0.197750E-03        0.228000E+02        0.227000E+00       -0.198000E-02        0.640000E+01
  20170904        0.353500E-03        0.275000E-02        0.178250E-03        0.457667E-02        0.601042E-02        0.613708E-02        0.222708E-03        0.344875E-10        0.559250E-02        0.569458E-02        0.120667E+00        0.930167E+00        0.793000E-01        0.100000E+01       -0.700000E-18        0.165000E+01        0.165000E+01        0.117000E-03        0.204292E-03        0.230000E+02        0.218000E+00       -0.253000E-02        0.640000E+01
  20170905        0.355292E-03        0.276000E-02        0.176000E-03        0.411042E-02        0.536167E-02        0.549292E-02        0.225000E-03        0.963333E-10        0.499042E-02        0.509750E-02        0.126000E+00        0.931000E+00        0.874000E-01        0.100000E+01       -0.313054E-16        0.164125E+01        0.164083E+01        0.117000E-03        0.182000E-03        0.218000E+02        0.206000E+00       -0.330000E-02        0.640000E+01
  20170906        0.343000E-03        0.277000E-02        0.173000E-03        0.350917E-02        0.450292E-02        0.464042E-02        0.226833E-03        0.212875E-09        0.419375E-02        0.430667E-02        0.133958E+00        0.931375E+00        0.101000E+00        0.100000E+01        0.123667E-16        0.164000E+01        0.164000E+01        0.103000E-03        0.151667E-03        0.199000E+02        0.195000E+00       -0.407000E-02        0.640000E+01
  20170907        0.342000E-03        0.276500E-02        0.172000E-03        0.349417E-02        0.443375E-02        0.456792E-02        0.225500E-03        0.374917E-09        0.413292E-02        0.424292E-02        0.133542E+00        0.932000E+00        0.101000E+00        0.100000E+01       -0.120250E-16        0.164000E+01        0.164000E+01        0.103000E-03        0.150000E-03        0.198000E+02        0.186000E+00       -0.469000E-02        0.640000E+01
  20170908        0.344000E-03        0.276000E-02        0.173000E-03        0.356042E-02        0.450000E-02        0.463000E-02        0.225000E-03        0.666167E-09        0.419292E-02        0.430000E-02        0.132000E+00        0.932542E+00        0.100000E+00        0.100000E+01        0.411583E-17        0.164000E+01        0.164000E+01        0.103000E-03        0.152458E-03        0.200000E+02        0.178000E+00       -0.539000E-02        0.640000E+01
  20170909        0.344792E-03        0.275167E-02        0.173000E-03        0.359125E-02        0.452833E-02        0.466000E-02        0.225000E-03        0.986667E-09        0.422333E-02        0.433167E-02        0.132000E+00        0.933000E+00        0.995000E-01        0.100000E+01        0.987958E-17        0.164000E+01        0.164000E+01        0.103000E-03        0.154000E-03        0.201000E+02        0.171000E+00       -0.593000E-02        0.640000E+01
  20170910        0.344750E-03        0.275000E-02        0.173000E-03        0.358792E-02        0.451375E-02        0.465000E-02        0.225000E-03        0.147417E-08        0.421458E-02        0.432375E-02        0.132667E+00        0.933667E+00        0.998000E-01        0.100000E+01        0.206833E-16        0.164000E+01        0.164000E+01        0.103000E-03        0.154000E-03        0.200000E+02        0.165000E+00       -0.654000E-02        0.640000E+01
  20170911        0.343875E-03        0.274792E-02        0.173000E-03        0.354417E-02        0.445000E-02        0.458000E-02        0.226000E-03        0.209542E-08        0.415167E-02        0.426292E-02        0.134000E+00        0.934000E+00        0.101000E+00        0.100000E+01        0.155604E-16        0.164000E+01        0.164000E+01        0.103000E-03        0.152000E-03        0.198000E+02        0.159000E+00       -0.714000E-02        0.640000E+01
  20170912        0.342000E-03        0.274292E-02        0.172000E-03        0.347333E-02        0.434000E-02        0.447333E-02        0.226000E-03        0.276167E-08        0.406000E-02        0.417000E-02        0.135000E+00        0.934792E+00        0.103000E+00        0.100000E+01        0.281167E-16        0.164000E+01        0.164000E+01        0.103000E-03        0.149000E-03        0.195000E+02        0.155000E+00       -0.766000E-02        0.640000E+01
  20170913        0.342000E-03        0.274000E-02        0.172000E-03        0.346583E-02        0.432000E-02        0.445000E-02        0.226375E-03        0.344250E-08        0.403750E-02        0.415000E-02        0.135000E+00        0.935000E+00        0.104000E+00        0.100000E+01        0.483333E-18        0.163458E+01        0.163417E+01        0.103000E-03        0.148250E-03        0.195000E+02        0.151000E+00       -0.808000E-02        0.640000E+01
  20170914        0.350000E-03        0.273000E-02        0.175000E-03        0.383583E-02        0.478792E-02        0.491833E-02        0.224625E-03        0.473500E-08        0.448083E-02        0.458792E-02        0.130000E+00        0.935917E+00        0.953000E-01        0.100000E+01        0.334062E-16        0.163000E+01        0.163000E+01        0.799000E-04        0.166042E-03        0.207000E+02        0.147000E+00       -0.864000E-02        0.640000E+01
  20170915        0.362667E-03        0.271000E-02        0.178917E-03        0.447083E-02        0.562458E-02        0.574958E-02        0.222542E-03        0.576375E-08        0.526542E-02        0.536875E-02        0.122583E+00        0.936000E+00        0.835000E-01        0.100000E+01       -0.159663E-16        0.163000E+01        0.163000E+01        0.799000E-04        0.197333E-03        0.224000E+02        0.144000E+00       -0.893000E-02        0.640000E+01
  20170916        0.370750E-03        0.271000E-02        0.181167E-03        0.491750E-02        0.622667E-02        0.635000E-02        0.222042E-03        0.705542E-08        0.583250E-02        0.593500E-02        0.119000E+00        0.936917E+00        0.769000E-01        0.100000E+01        0.364500E-16        0.163000E+01        0.163000E+01        0.799000E-04        0.220250E-03        0.234000E+02        0.142000E+00       -0.930000E-02        0.640000E+01
  20170917        0.371375E-03        0.271000E-02        0.181750E-03        0.487500E-02        0.617208E-02        0.629917E-02        0.223000E-03        0.293917E-08        0.578583E-02        0.588875E-02        0.120000E+00        0.937000E+00        0.777000E-01        0.100000E+01        0.145783E-16        0.162375E+01        0.162333E+01        0.799000E-04        0.218917E-03        0.232000E+02        0.156000E+00       -0.747000E-02        0.640000E+01
  20170918        0.350083E-03        0.272000E-02        0.179000E-03        0.426458E-02        0.535083E-02        0.548250E-02        0.225333E-03        0.291875E-10        0.501750E-02        0.512708E-02        0.126083E+00        0.937875E+00        0.877000E-01        0.100000E+01        0.103242E-16        0.162000E+01        0.162000E+01        0.799000E-04        0.189000E-03        0.218000E+02        0.221000E+00       -0.238000E-02        0.640000E+01
  20170919        0.348708E-03        0.271000E-02        0.181792E-03        0.469667E-02        0.588333E-02        0.601000E-02        0.223000E-03        0.126750E-10        0.552000E-02        0.562500E-02        0.121958E+00        0.938000E+00        0.808000E-01        0.100000E+01        0.103162E-16        0.162000E+01        0.162000E+01        0.799000E-04        0.209458E-03        0.228000E+02        0.228000E+00       -0.191000E-02        0.640000E+01
