 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20171103        0.153403E+01        0.153403E+01        0.143043E+01        0.133381E+00        0.105777E-01        0.713801E+00        0.572674E+00        0.451866E-01        0.455627E-01        0.435957E-01        0.196703E-02        0.128433E-01        0.575977E-02        0.512842E-03        0.657064E-02        0.159716E-16        0.114954E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171104        0.153248E+01        0.153248E+01        0.142846E+01        0.132832E+00        0.103940E-01        0.712017E+00        0.573221E+00        0.454884E-01        0.456894E-01        0.437330E-01        0.195644E-02        0.128426E-01        0.576081E-02        0.511504E-03        0.657032E-02        0.563786E-17        0.115233E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171105        0.153073E+01        0.153073E+01        0.142612E+01        0.132275E+00        0.102250E-01        0.710208E+00        0.573413E+00        0.459428E-01        0.458155E-01        0.438696E-01        0.194591E-02        0.128511E-01        0.576606E-02        0.510386E-03        0.657465E-02        0.199120E-16        0.115534E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171106        0.152901E+01        0.152901E+01        0.142420E+01        0.131723E+00        0.100666E-01        0.708398E+00        0.574014E+00        0.460057E-01        0.459463E-01        0.440110E-01        0.193534E-02        0.128574E-01        0.577040E-02        0.509107E-03        0.657786E-02       -0.263593E-17        0.115831E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171107        0.152758E+01        0.152758E+01        0.142304E+01        0.131190E+00        0.991558E-02        0.706614E+00        0.575322E+00        0.456064E-01        0.460823E-01        0.441575E-01        0.192476E-02        0.128514E-01        0.576925E-02        0.507325E-03        0.657478E-02       -0.694903E-17        0.116099E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171108        0.152637E+01        0.152637E+01        0.142226E+01        0.130673E+00        0.977245E-02        0.704850E+00        0.576963E+00        0.450578E-01        0.462201E-01        0.443059E-01        0.191422E-02        0.128358E-01        0.576382E-02        0.505150E-03        0.656681E-02        0.234035E-16        0.116346E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171109        0.152487E+01        0.152487E+01        0.142143E+01        0.130135E+00        0.946313E-02        0.703103E+00        0.578733E+00        0.442635E-01        0.463580E-01        0.444542E-01        0.190379E-02        0.128121E-01        0.575482E-02        0.502594E-03        0.655471E-02       -0.786106E-17        0.116573E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171110        0.152297E+01        0.152297E+01        0.141997E+01        0.129573E+00        0.901780E-02        0.701343E+00        0.580040E+00        0.437215E-01        0.464910E-01        0.445974E-01        0.189354E-02        0.127884E-01        0.574611E-02        0.499739E-03        0.654260E-02        0.115202E-16        0.116796E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171111        0.152092E+01        0.152092E+01        0.141765E+01        0.129002E+00        0.860497E-02        0.699544E+00        0.580499E+00        0.438717E-01        0.466178E-01        0.447343E-01        0.188347E-02        0.127759E-01        0.574282E-02        0.496916E-03        0.653619E-02       -0.106914E-16        0.117035E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171112        0.151866E+01        0.151866E+01        0.141486E+01        0.128423E+00        0.822191E-02        0.697708E+00        0.580507E+00        0.442879E-01        0.467428E-01        0.448693E-01        0.187347E-02        0.127741E-01        0.574473E-02        0.494121E-03        0.653527E-02       -0.228523E-16        0.117293E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171113        0.151632E+01        0.151632E+01        0.141208E+01        0.127843E+00        0.786470E-02        0.695847E+00        0.580521E+00        0.445991E-01        0.468696E-01        0.450061E-01        0.186349E-02        0.127766E-01        0.574890E-02        0.491176E-03        0.653655E-02        0.917448E-17        0.117561E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171114        0.151379E+01        0.151379E+01        0.140897E+01        0.127256E+00        0.753249E-02        0.693953E+00        0.580224E+00        0.450410E-01        0.469957E-01        0.451422E-01        0.185355E-02        0.127878E-01        0.575729E-02        0.488217E-03        0.654224E-02       -0.341531E-17        0.117847E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171115        0.151108E+01        0.151108E+01        0.140571E+01        0.126664E+00        0.722322E-02        0.692028E+00        0.579792E+00        0.454420E-01        0.471228E-01        0.452792E-01        0.184365E-02        0.128063E-01        0.576935E-02        0.485227E-03        0.655174E-02       -0.128633E-17        0.118151E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171116        0.150848E+01        0.150848E+01        0.140304E+01        0.126079E+00        0.693296E-02        0.690101E+00        0.579928E+00        0.453663E-01        0.472552E-01        0.454215E-01        0.183370E-02        0.128191E-01        0.577896E-02        0.481872E-03        0.655829E-02       -0.234764E-16        0.118444E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171117        0.150619E+01        0.150619E+01        0.140028E+01        0.125521E+00        0.680653E-02        0.688156E+00        0.579795E+00        0.456904E-01        0.473860E-01        0.455621E-01        0.182385E-02        0.128363E-01        0.579072E-02        0.478488E-03        0.656706E-02       -0.173133E-16        0.118746E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171118        0.150416E+01        0.150416E+01        0.139778E+01        0.124986E+00        0.682037E-02        0.686202E+00        0.579773E+00        0.460058E-01        0.475197E-01        0.457057E-01        0.181398E-02        0.128570E-01        0.580406E-02        0.475282E-03        0.657769E-02        0.992044E-17        0.119058E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171119        0.150252E+01        0.150252E+01        0.139652E+01        0.124473E+00        0.683258E-02        0.684288E+00        0.580923E+00        0.454828E-01        0.476624E-01        0.458584E-01        0.180403E-02        0.128595E-01        0.580882E-02        0.471751E-03        0.657897E-02       -0.709700E-17        0.119331E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171120        0.150121E+01        0.150121E+01        0.139580E+01        0.123937E+00        0.684391E-02        0.682448E+00        0.582576E+00        0.447466E-01        0.478074E-01        0.460132E-01        0.179414E-02        0.128473E-01        0.580663E-02        0.467975E-03        0.657272E-02        0.169751E-16        0.119572E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171121        0.149995E+01        0.149995E+01        0.139480E+01        0.123309E+00        0.685714E-02        0.680706E+00        0.583930E+00        0.443641E-01        0.479492E-01        0.461648E-01        0.178439E-02        0.128341E-01        0.580382E-02        0.464303E-03        0.656593E-02        0.191644E-16        0.119807E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171122        0.149876E+01        0.149876E+01        0.139382E+01        0.122609E+00        0.687158E-02        0.679048E+00        0.585294E+00        0.440329E-01        0.480911E-01        0.463164E-01        0.177471E-02        0.128178E-01        0.579952E-02        0.460687E-03        0.655764E-02        0.835622E-17        0.120035E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171123        0.149768E+01        0.149768E+01        0.139294E+01        0.121887E+00        0.688684E-02        0.677435E+00        0.586728E+00        0.437096E-01        0.482334E-01        0.464683E-01        0.176510E-02        0.127973E-01        0.579308E-02        0.457094E-03        0.654713E-02        0.190278E-16        0.120253E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171124        0.149653E+01        0.149653E+01        0.139163E+01        0.121155E+00        0.690503E-02        0.675828E+00        0.587739E+00        0.437512E-01        0.483729E-01        0.466173E-01        0.175561E-02        0.127819E-01        0.578887E-02        0.453767E-03        0.653923E-02        0.146944E-16        0.120477E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171125        0.149526E+01        0.149526E+01        0.138991E+01        0.120408E+00        0.692496E-02        0.674223E+00        0.588359E+00        0.440562E-01        0.485109E-01        0.467647E-01        0.174618E-02        0.127748E-01        0.578839E-02        0.450797E-03        0.653562E-02        0.913445E-17        0.120713E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171126        0.149398E+01        0.149398E+01        0.138840E+01        0.119650E+00        0.694454E-02        0.672636E+00        0.589171E+00        0.441546E-01        0.486520E-01        0.469152E-01        0.173676E-02        0.127677E-01        0.578774E-02        0.447959E-03        0.653196E-02       -0.118218E-16        0.120950E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171127        0.149267E+01        0.149267E+01        0.138682E+01        0.118886E+00        0.696558E-02        0.671059E+00        0.589909E+00        0.442955E-01        0.487935E-01        0.470661E-01        0.172738E-02        0.127626E-01        0.578789E-02        0.445311E-03        0.652935E-02       -0.174155E-16        0.121189E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171128        0.149114E+01        0.149114E+01        0.138463E+01        0.118107E+00        0.698987E-02        0.669470E+00        0.590061E+00        0.448136E-01        0.489325E-01        0.472144E-01        0.171808E-02        0.127700E-01        0.579370E-02        0.443140E-03        0.653316E-02        0.135158E-16        0.121450E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171129        0.148951E+01        0.148951E+01        0.138250E+01        0.117371E+00        0.701529E-02        0.667835E+00        0.590279E+00        0.451589E-01        0.490744E-01        0.473656E-01        0.170877E-02        0.127820E-01        0.580146E-02        0.441230E-03        0.653929E-02        0.264501E-17        0.121721E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171130        0.148805E+01        0.148805E+01        0.138106E+01        0.116705E+00        0.703907E-02        0.666168E+00        0.591149E+00        0.449778E-01        0.492223E-01        0.475229E-01        0.169943E-02        0.127851E-01        0.580501E-02        0.439208E-03        0.654089E-02        0.100713E-16        0.121977E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171201        0.148665E+01        0.148665E+01        0.137968E+01        0.116037E+00        0.706256E-02        0.664520E+00        0.592063E+00        0.448119E-01        0.493706E-01        0.476804E-01        0.169015E-02        0.127853E-01        0.580710E-02        0.437229E-03        0.654100E-02       -0.132289E-16        0.122225E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171202        0.148519E+01        0.148519E+01        0.137802E+01        0.115351E+00        0.708708E-02        0.662885E+00        0.592694E+00        0.448672E-01        0.495173E-01        0.478364E-01        0.168095E-02        0.127898E-01        0.581103E-02        0.435494E-03        0.654330E-02       -0.131041E-16        0.122479E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20171203        0.148343E+01        0.148343E+01        0.137595E+01        0.114638E+00        0.703825E-02        0.661252E+00        0.593026E+00        0.450080E-01        0.496629E-01        0.479911E-01        0.167183E-02        0.128003E-01        0.581761E-02        0.434022E-03        0.654865E-02       -0.133289E-16        0.122744E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
