 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20170730        0.691553E+00        0.691553E+00        0.674283E+00        0.196630E+00        0.661832E-01        0.410980E+00        0.489875E-03        0.242212E-03        0.855533E-02        0.125222E-02        0.730311E-02        0.847245E-02        0.195536E-02        0.167503E-03        0.634958E-02        0.895309E-17        0.176541E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170731        0.691147E+00        0.691147E+00        0.673672E+00        0.196191E+00        0.659895E-01        0.410885E+00        0.607088E-03        0.398462E-03        0.862990E-02        0.135080E-02        0.727910E-02        0.844652E-02        0.194923E-02        0.167132E-03        0.633015E-02        0.219980E-16        0.176878E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170801        0.690771E+00        0.690771E+00        0.673169E+00        0.195763E+00        0.658013E-01        0.410794E+00        0.810459E-03        0.442299E-03        0.873903E-02        0.149183E-02        0.724720E-02        0.842093E-02        0.194317E-02        0.166778E-03        0.631098E-02        0.229496E-16        0.177211E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170802        0.690164E+00        0.690164E+00        0.672611E+00        0.195337E+00        0.656196E-01        0.410699E+00        0.955753E-03        0.309965E-03        0.884686E-02        0.162844E-02        0.721842E-02        0.839580E-02        0.193721E-02        0.166448E-03        0.629215E-02        0.415273E-17        0.177568E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170803        0.689179E+00        0.689179E+00        0.671896E+00        0.194904E+00        0.654449E-01        0.410592E+00        0.955491E-03        0.157337E-03        0.875493E-02        0.155440E-02        0.720053E-02        0.837100E-02        0.193130E-02        0.166135E-03        0.627357E-02        0.635159E-17        0.177962E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170804        0.688139E+00        0.688139E+00        0.671106E+00        0.194464E+00        0.652769E-01        0.410473E+00        0.892188E-03        0.157399E-03        0.852986E-02        0.134164E-02        0.718822E-02        0.834593E-02        0.192535E-02        0.165800E-03        0.625477E-02        0.202114E-16        0.178362E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170805        0.687236E+00        0.687236E+00        0.670361E+00        0.194031E+00        0.651501E-01        0.410347E+00        0.832575E-03        0.161386E-03        0.839349E-02        0.121766E-02        0.717583E-02        0.832049E-02        0.191934E-02        0.165438E-03        0.623571E-02       -0.857646E-17        0.178758E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170806        0.686468E+00        0.686468E+00        0.669655E+00        0.193621E+00        0.650607E-01        0.410197E+00        0.776297E-03        0.161536E-03        0.835667E-02        0.119329E-02        0.716339E-02        0.829501E-02        0.191333E-02        0.165069E-03        0.621662E-02       -0.182043E-16        0.179148E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170807        0.685729E+00        0.685729E+00        0.668957E+00        0.193244E+00        0.649761E-01        0.410013E+00        0.723451E-03        0.160822E-03        0.834175E-02        0.119073E-02        0.715102E-02        0.826961E-02        0.190733E-02        0.164701E-03        0.619758E-02       -0.364225E-17        0.179536E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170808        0.685417E+00        0.685417E+00        0.668406E+00        0.192888E+00        0.648944E-01        0.409843E+00        0.780604E-03        0.388483E-03        0.837851E-02        0.124738E-02        0.713112E-02        0.824423E-02        0.190133E-02        0.164331E-03        0.617857E-02       -0.167950E-16        0.179882E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170809        0.685312E+00        0.685312E+00        0.668068E+00        0.192534E+00        0.648149E-01        0.409710E+00        0.100877E-02        0.536192E-03        0.848855E-02        0.139130E-02        0.709725E-02        0.821907E-02        0.189539E-02        0.163970E-03        0.615971E-02        0.400079E-17        0.180206E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170810        0.684973E+00        0.684973E+00        0.667742E+00        0.192203E+00        0.647393E-01        0.409563E+00        0.123655E-02        0.418358E-03        0.861818E-02        0.155668E-02        0.706150E-02        0.819438E-02        0.188954E-02        0.163634E-03        0.614121E-02        0.347897E-18        0.180554E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170811        0.684436E+00        0.684436E+00        0.667275E+00        0.191979E+00        0.646684E-01        0.409309E+00        0.131859E-02        0.270872E-03        0.871943E-02        0.168335E-02        0.703607E-02        0.817021E-02        0.188379E-02        0.163327E-03        0.612310E-02       -0.241687E-17        0.180922E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170812        0.684156E+00        0.684156E+00        0.666810E+00        0.191837E+00        0.646009E-01        0.408988E+00        0.138343E-02        0.379563E-03        0.882026E-02        0.180776E-02        0.701251E-02        0.814639E-02        0.187810E-02        0.163038E-03        0.610525E-02        0.694055E-17        0.181264E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170813        0.683735E+00        0.683735E+00        0.666319E+00        0.191687E+00        0.644684E-01        0.408675E+00        0.148773E-02        0.347811E-03        0.894534E-02        0.195989E-02        0.698546E-02        0.812297E-02        0.187250E-02        0.162769E-03        0.608770E-02       -0.457392E-18        0.181602E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170814        0.683188E+00        0.683188E+00        0.665719E+00        0.191526E+00        0.642787E-01        0.408363E+00        0.155126E-02        0.304765E-03        0.906497E-02        0.210359E-02        0.696138E-02        0.810000E-02        0.186699E-02        0.162524E-03        0.607048E-02       -0.166267E-16        0.181935E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170815        0.682671E+00        0.682671E+00        0.665104E+00        0.191366E+00        0.640942E-01        0.408050E+00        0.159273E-02        0.305739E-03        0.918410E-02        0.224516E-02        0.693894E-02        0.807745E-02        0.186156E-02        0.162302E-03        0.605359E-02        0.791674E-18        0.182266E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170816        0.682173E+00        0.682173E+00        0.664499E+00        0.191209E+00        0.639145E-01        0.407741E+00        0.163405E-02        0.307110E-03        0.931172E-02        0.239535E-02        0.691638E-02        0.805532E-02        0.185621E-02        0.162101E-03        0.603701E-02        0.584229E-17        0.182595E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170817        0.681457E+00        0.681457E+00        0.663826E+00        0.191050E+00        0.637402E-01        0.407425E+00        0.161090E-02        0.177760E-03        0.941939E-02        0.252118E-02        0.689822E-02        0.803370E-02        0.185097E-02        0.161927E-03        0.602080E-02       -0.551810E-17        0.182945E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170818        0.680575E+00        0.680575E+00        0.663074E+00        0.190887E+00        0.635714E-01        0.407098E+00        0.151784E-02        0.149110E-03        0.933906E-02        0.245316E-02        0.688590E-02        0.801240E-02        0.184578E-02        0.161769E-03        0.600485E-02       -0.155605E-16        0.183312E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170819        0.679595E+00        0.679595E+00        0.662318E+00        0.190724E+00        0.634073E-01        0.406768E+00        0.141901E-02        0.148532E-03        0.913675E-02        0.226213E-02        0.687462E-02        0.799082E-02        0.184056E-02        0.161588E-03        0.598867E-02       -0.718964E-17        0.183689E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170820        0.678846E+00        0.678846E+00        0.661594E+00        0.190563E+00        0.632475E-01        0.406442E+00        0.134152E-02        0.177561E-03        0.910533E-02        0.224297E-02        0.686237E-02        0.796896E-02        0.183528E-02        0.161386E-03        0.597230E-02       -0.554296E-17        0.184042E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170821        0.678294E+00        0.678294E+00        0.660953E+00        0.190357E+00        0.631287E-01        0.406172E+00        0.129526E-02        0.209687E-03        0.918449E-02        0.233647E-02        0.684802E-02        0.794727E-02        0.183004E-02        0.161190E-03        0.595605E-02       -0.599031E-17        0.184386E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170822        0.677700E+00        0.677700E+00        0.660344E+00        0.190079E+00        0.630475E-01        0.405974E+00        0.124272E-02        0.165217E-03        0.926482E-02        0.243080E-02        0.683402E-02        0.792591E-02        0.182486E-02        0.161010E-03        0.594004E-02       -0.125451E-16        0.184744E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170823        0.676868E+00        0.676868E+00        0.659703E+00        0.189798E+00        0.629698E-01        0.405768E+00        0.116648E-02        0.152416E-03        0.910861E-02        0.228642E-02        0.682219E-02        0.790476E-02        0.181973E-02        0.160839E-03        0.592419E-02       -0.478622E-17        0.185125E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170824        0.675897E+00        0.675897E+00        0.659061E+00        0.189516E+00        0.628953E-01        0.405560E+00        0.108958E-02        0.151845E-03        0.880188E-02        0.199104E-02        0.681084E-02        0.788305E-02        0.181450E-02        0.160631E-03        0.590793E-02       -0.275590E-18        0.185521E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170825        0.674971E+00        0.674971E+00        0.658424E+00        0.189209E+00        0.628239E-01        0.405374E+00        0.101750E-02        0.151946E-03        0.853468E-02        0.173512E-02        0.679956E-02        0.786074E-02        0.180915E-02        0.160380E-03        0.589121E-02       -0.517929E-17        0.185911E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170826        0.674070E+00        0.674070E+00        0.657795E+00        0.188893E+00        0.627560E-01        0.405196E+00        0.949994E-03        0.151248E-03        0.828628E-02        0.149795E-02        0.678832E-02        0.783787E-02        0.180371E-02        0.160090E-03        0.587407E-02       -0.880860E-18        0.186300E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170827        0.673769E+00        0.673769E+00        0.657316E+00        0.188576E+00        0.626901E-01        0.405044E+00        0.100523E-02        0.409829E-03        0.822913E-02        0.146003E-02        0.676909E-02        0.781453E-02        0.179818E-02        0.159768E-03        0.585658E-02       -0.195693E-16        0.186628E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170828        0.673679E+00        0.673679E+00        0.657030E+00        0.188255E+00        0.626261E-01        0.404925E+00        0.122370E-02        0.500646E-03        0.835629E-02        0.161945E-02        0.673683E-02        0.779135E-02        0.179269E-02        0.159453E-03        0.583921E-02        0.112808E-16        0.186935E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20170829        0.673963E+00        0.673963E+00        0.656993E+00        0.187953E+00        0.626778E-01        0.404832E+00        0.152977E-02        0.670361E-03        0.853113E-02        0.183447E-02        0.669667E-02        0.776860E-02        0.178728E-02        0.159159E-03        0.582216E-02        0.189972E-16        0.187236E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
