 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20180308        0.103872E-03        0.462038E-04        0.323426E-05        0.170954E-04        0.258741E-04        0.160856E-04        0.124982E-04        0.162011E-05        0.125879E-05        0.144655E-04        0.112394E-04        0.715907E-04        0.715907E-04        0.128371E-06        0.000000E+00       -0.128371E-06        0.102241E-03        0.207404E-15        0.100068E-05        0.644017E-07        0.319460E-05        0.425968E-05        0.401523E-06        0.410087E-07        0.132614E-05        0.199573E-15        0.783095E-17        0.154510E-14        0.251252E-06        0.103872E-03        0.103872E-03        0.946185E-04        0.925389E-05        0.000000E+00        0.922733E-05        0.265614E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180309        0.112808E-03        0.462038E-04        0.323426E-05        0.170954E-04        0.258741E-04        0.167500E-04        0.126202E-04        0.168702E-05        0.127108E-05        0.150630E-04        0.113492E-04        0.722254E-04        0.722254E-04        0.126172E-06        0.000000E+00       -0.126172E-06        0.102931E-03        0.399347E-15        0.102306E-05        0.668414E-07        0.326904E-05        0.435894E-05        0.403626E-06        0.410934E-07        0.133271E-05        0.384269E-15        0.150781E-16        0.305701E-14        0.249333E-06        0.112808E-03        0.112808E-03        0.102931E-03        0.987744E-05        0.000000E+00        0.985092E-05        0.265239E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180310        0.114124E-03        0.462038E-04        0.323426E-05        0.170954E-04        0.258741E-04        0.173529E-04        0.127478E-04        0.174775E-05        0.128394E-05        0.156052E-04        0.114639E-04        0.728432E-04        0.728432E-04        0.123561E-06        0.000000E+00       -0.123561E-06        0.103630E-03        0.691784E-15        0.104140E-05        0.690467E-07        0.333068E-05        0.444112E-05        0.405792E-06        0.411859E-07        0.133949E-05        0.665664E-15        0.261197E-16        0.542771E-14        0.247735E-06        0.114124E-03        0.114124E-03        0.103630E-03        0.104943E-04        0.000000E+00        0.104678E-04        0.264867E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180311        0.114815E-03        0.462038E-04        0.323426E-05        0.170954E-04        0.258741E-04        0.179456E-04        0.129045E-04        0.180745E-05        0.129972E-05        0.161382E-04        0.116048E-04        0.731809E-04        0.731809E-04        0.119232E-06        0.000000E+00       -0.119232E-06        0.104060E-03        0.144391E-14        0.104517E-05        0.702931E-07        0.334574E-05        0.446120E-05        0.407990E-06        0.412840E-07        0.134638E-05        0.138939E-14        0.545175E-16        0.114481E-13        0.247166E-06        0.114815E-03        0.114815E-03        0.104060E-03        0.107552E-04        0.000000E+00        0.107288E-04        0.264495E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180312        0.113662E-03        0.462038E-04        0.323426E-05        0.170954E-04        0.258741E-04        0.181988E-04        0.131389E-04        0.183294E-05        0.132332E-05        0.163658E-04        0.118156E-04        0.727229E-04        0.727229E-04        0.110944E-06        0.000000E+00       -0.110944E-06        0.103686E-03        0.317552E-14        0.101126E-05        0.689506E-07        0.323999E-05        0.432019E-05        0.410131E-06        0.413818E-07        0.135310E-05        0.305562E-14        0.119898E-15        0.245117E-13        0.249091E-06        0.113662E-03        0.113662E-03        0.103686E-03        0.997618E-05        0.000000E+00        0.994977E-05        0.264123E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180313        0.108380E-03        0.462038E-04        0.323426E-05        0.170954E-04        0.258741E-04        0.184473E-04        0.133510E-04        0.185797E-05        0.134469E-05        0.165893E-04        0.120064E-04        0.724203E-04        0.724203E-04        0.104100E-06        0.000000E+00       -0.104100E-06        0.103425E-03        0.621830E-14        0.986797E-06        0.681664E-07        0.316426E-05        0.421923E-05        0.412162E-06        0.414755E-07        0.135947E-05        0.598351E-14        0.234784E-15        0.470790E-13        0.250404E-06        0.108380E-03        0.108380E-03        0.989134E-04        0.946637E-05        0.000000E+00        0.944000E-05        0.263749E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180314        0.107572E-03        0.558882E-04        0.391217E-05        0.206786E-04        0.312974E-04        0.186289E-04        0.136077E-04        0.187626E-05        0.137054E-05        0.167527E-04        0.122372E-04        0.722044E-04        0.722044E-04        0.981820E-07        0.000000E+00       -0.981820E-07        0.108449E-03        0.101966E-13        0.969046E-06        0.680774E-07        0.311076E-05        0.414788E-05        0.414113E-06        0.415672E-07        0.136560E-05        0.981165E-14        0.384994E-15        0.760098E-13        0.263876E-06        0.107572E-03        0.107572E-03        0.980061E-04        0.956642E-05        0.000000E+00        0.954008E-05        0.263366E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180315        0.121196E-03        0.558882E-04        0.391217E-05        0.206786E-04        0.312974E-04        0.194925E-04        0.137416E-04        0.196324E-05        0.138403E-05        0.175292E-04        0.123576E-04        0.735234E-04        0.735234E-04        0.996141E-07        0.000000E+00       -0.996141E-07        0.110037E-03        0.144025E-13        0.102318E-05        0.734022E-07        0.328910E-05        0.438569E-05        0.416118E-06        0.416674E-07        0.137192E-05        0.138587E-13        0.543794E-15        0.114030E-12        0.259780E-06        0.121196E-03        0.121196E-03        0.110037E-03        0.111589E-04        0.000000E+00        0.111326E-04        0.262975E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180316        0.122898E-03        0.558882E-04        0.391217E-05        0.206786E-04        0.312974E-04        0.201003E-04        0.139562E-04        0.202446E-05        0.140564E-05        0.180759E-04        0.125506E-04        0.742480E-04        0.742480E-04        0.977165E-07        0.000000E+00       -0.977165E-07        0.110878E-03        0.217531E-13        0.104374E-05        0.764153E-07        0.335979E-05        0.447994E-05        0.418245E-06        0.417819E-07        0.137865E-05        0.209318E-13        0.821332E-15        0.177119E-12        0.257903E-06        0.122898E-03        0.122898E-03        0.110878E-03        0.120206E-04        0.000000E+00        0.119944E-04        0.262589E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180317        0.123276E-03        0.558882E-04        0.391217E-05        0.206786E-04        0.312974E-04        0.205807E-04        0.142207E-04        0.207285E-05        0.143228E-05        0.185079E-04        0.127885E-04        0.744446E-04        0.744446E-04        0.935287E-07        0.000000E+00       -0.935287E-07        0.111177E-03        0.409671E-13        0.103942E-05        0.776026E-07        0.335041E-05        0.446743E-05        0.420394E-06        0.419032E-07        0.138546E-05        0.394203E-13        0.154679E-14        0.334844E-12        0.257740E-06        0.123276E-03        0.123276E-03        0.111177E-03        0.120993E-04        0.000000E+00        0.120731E-04        0.262204E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180318        0.122638E-03        0.558882E-04        0.391217E-05        0.206786E-04        0.312974E-04        0.204499E-04        0.145155E-04        0.205967E-05        0.146197E-05        0.183903E-04        0.130535E-04        0.742605E-04        0.742605E-04        0.880979E-07        0.000000E+00       -0.880979E-07        0.111032E-03        0.391443E-13        0.101858E-05        0.774788E-07        0.328754E-05        0.438360E-05        0.422493E-06        0.420261E-07        0.139213E-05        0.376664E-13        0.147797E-14        0.315936E-12        0.258570E-06        0.122638E-03        0.122638E-03        0.111032E-03        0.116061E-04        0.000000E+00        0.115799E-04        0.261819E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180319        0.123907E-03        0.558882E-04        0.391217E-05        0.206786E-04        0.312974E-04        0.200825E-04        0.147220E-04        0.202266E-05        0.148276E-05        0.180598E-04        0.132392E-04        0.748653E-04        0.748653E-04        0.858715E-07        0.000000E+00       -0.858715E-07        0.111595E-03        0.133187E-13        0.103308E-05        0.799904E-07        0.333855E-05        0.445163E-05        0.424573E-06        0.421525E-07        0.139875E-05        0.128158E-13        0.502873E-15        0.109924E-12        0.256745E-06        0.123907E-03        0.123907E-03        0.111595E-03        0.123123E-04        0.000000E+00        0.122862E-04        0.261434E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180320        0.123751E-03        0.558882E-04        0.391217E-05        0.206786E-04        0.312974E-04        0.202109E-04        0.149848E-04        0.203559E-05        0.150924E-05        0.181753E-04        0.134756E-04        0.748598E-04        0.748598E-04        0.815057E-07        0.000000E+00       -0.815057E-07        0.111657E-03        0.165462E-13        0.102064E-05        0.803808E-07        0.330240E-05        0.440342E-05        0.426650E-06        0.422836E-07        0.140538E-05        0.159215E-13        0.624735E-15        0.135990E-12        0.257020E-06        0.123751E-03        0.123751E-03        0.111657E-03        0.120948E-04        0.000000E+00        0.120687E-04        0.261050E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180321        0.125186E-03        0.558882E-04        0.391217E-05        0.206786E-04        0.312974E-04        0.207301E-04        0.151805E-04        0.208789E-05        0.152895E-05        0.186422E-04        0.136516E-04        0.754724E-04        0.754724E-04        0.793621E-07        0.000000E+00       -0.793621E-07        0.112320E-03        0.234496E-13        0.103470E-05        0.828292E-07        0.335192E-05        0.446945E-05        0.428721E-06        0.424190E-07        0.141200E-05        0.225642E-13        0.885387E-15        0.197038E-12        0.255449E-06        0.125186E-03        0.125186E-03        0.112320E-03        0.128661E-04        0.000000E+00        0.128401E-04        0.260668E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180322        0.126096E-03        0.608974E-04        0.426282E-05        0.225320E-04        0.341025E-04        0.205617E-04        0.155382E-04        0.207093E-05        0.156497E-05        0.184908E-04        0.139732E-04        0.747160E-04        0.747160E-04        0.730001E-07        0.000000E+00       -0.730001E-07        0.114333E-03        0.332685E-13        0.990590E-06        0.807060E-07        0.321325E-05        0.428455E-05        0.430737E-06        0.425548E-07        0.141846E-05        0.320124E-13        0.125612E-14        0.269603E-12        0.264049E-06        0.126096E-03        0.126096E-03        0.114333E-03        0.117631E-04        0.000000E+00        0.117371E-04        0.260281E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180323        0.133960E-03        0.608974E-04        0.426282E-05        0.225320E-04        0.341025E-04        0.221669E-04        0.155961E-04        0.223260E-05        0.157081E-05        0.199343E-04        0.140253E-04        0.774869E-04        0.774869E-04        0.772346E-07        0.000000E+00       -0.772346E-07        0.117247E-03        0.460296E-13        0.109150E-05        0.906503E-07        0.354574E-05        0.472788E-05        0.432835E-06        0.427028E-07        0.142520E-05        0.442917E-13        0.173794E-14        0.415464E-12        0.256787E-06        0.133960E-03        0.133960E-03        0.117247E-03        0.167131E-04        0.000000E+00        0.166871E-04        0.259893E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180324        0.136168E-03        0.608974E-04        0.426282E-05        0.225320E-04        0.341025E-04        0.226685E-04        0.158588E-04        0.228312E-05        0.159726E-05        0.203854E-04        0.142615E-04        0.781858E-04        0.781858E-04        0.747586E-07        0.000000E+00       -0.747586E-07        0.118121E-03        0.588577E-13        0.110224E-05        0.932804E-07        0.358584E-05        0.478136E-05        0.435124E-06        0.428725E-07        0.143258E-05        0.566355E-13        0.222229E-14        0.542418E-12        0.255745E-06        0.136168E-03        0.136168E-03        0.118121E-03        0.180465E-04        0.000000E+00        0.180206E-04        0.259510E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180325        0.133934E-03        0.608974E-04        0.426282E-05        0.225320E-04        0.341025E-04        0.226169E-04        0.162031E-04        0.227793E-05        0.163194E-05        0.203390E-04        0.145712E-04        0.776387E-04        0.776387E-04        0.692281E-07        0.000000E+00       -0.692281E-07        0.117662E-03        0.848182E-13        0.106490E-05        0.917543E-07        0.346927E-05        0.462593E-05        0.437362E-06        0.430437E-07        0.143981E-05        0.816158E-13        0.320248E-14        0.763061E-12        0.257326E-06        0.133934E-03        0.133934E-03        0.117662E-03        0.162712E-04        0.000000E+00        0.162453E-04        0.259127E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180326        0.131083E-03        0.608974E-04        0.426282E-05        0.225320E-04        0.341025E-04        0.219047E-04        0.165625E-04        0.220619E-05        0.166814E-05        0.196985E-04        0.148943E-04        0.768251E-04        0.768251E-04        0.635541E-07        0.000000E+00       -0.635541E-07        0.116831E-03        0.550274E-13        0.101933E-05        0.893278E-07        0.332530E-05        0.443396E-05        0.439450E-06        0.432077E-07        0.144657E-05        0.529498E-13        0.207767E-14        0.478317E-12        0.259362E-06        0.131083E-03        0.131083E-03        0.116831E-03        0.142521E-04        0.000000E+00        0.142263E-04        0.258742E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180327        0.131090E-03        0.608974E-04        0.426282E-05        0.225320E-04        0.341025E-04        0.205184E-04        0.168288E-04        0.206656E-05        0.169496E-05        0.184518E-04        0.151338E-04        0.769652E-04        0.769652E-04        0.605717E-07        0.000000E+00       -0.605717E-07        0.116827E-03        0.588326E-14        0.101258E-05        0.901581E-07        0.330756E-05        0.441030E-05        0.441438E-06        0.433681E-07        0.145301E-05        0.566112E-14        0.222134E-15        0.512800E-13        0.258628E-06        0.131090E-03        0.131090E-03        0.116827E-03        0.142635E-04        0.000000E+00        0.142376E-04        0.258356E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00       -0.999000E+03        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
