 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day               kPOM1               kPOM2                kMOM                kDOM                kMBA             kMBA_in                kMBD             kMBD_in                 kMB              kMB_in                 phi     Active_Fraction                 CUE                 NUE              TM_err               TMbeg               TMend              TOTinp              TOTout                 STP                 SWC                 SWP                  pH                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20170714        0.147000E-03        0.841083E-03        0.198000E-03        0.100958E+01        0.156042E+00        0.158000E+00        0.850083E-04        0.331542E-10        0.215750E-01        0.215250E-01        0.119000E-01        0.138208E+00       -0.401121E-03        0.100000E+01       -0.141533E-17        0.699000E+00        0.699000E+00        0.176000E-03        0.190458E-03        0.262000E+02        0.178000E+00       -0.532000E-02        0.640000E+01
  20170715        0.147750E-03        0.838833E-03        0.198000E-03        0.101292E+01        0.157000E+00        0.159000E+00        0.846750E-04        0.339250E-10        0.217167E-01        0.215958E-01        0.117000E-01        0.138042E+00       -0.453958E-02        0.100000E+01        0.868333E-17        0.699000E+00        0.699000E+00        0.176000E-03        0.191208E-03        0.265000E+02        0.178000E+00       -0.534000E-02        0.640000E+01
  20170716        0.146583E-03        0.837000E-03        0.197000E-03        0.101000E+01        0.156000E+00        0.158000E+00        0.846792E-04        0.283750E-10        0.216000E-01        0.216000E-01        0.118000E-01        0.138625E+00       -0.155746E-02        0.100000E+01        0.137308E-16        0.698417E+00        0.698375E+00        0.176000E-03        0.190000E-03        0.263000E+02        0.181000E+00       -0.511000E-02        0.640000E+01
  20170717        0.145000E-03        0.835417E-03        0.195417E-03        0.788917E+00        0.146083E+00        0.148500E+00        0.103792E-03        0.511542E-10        0.207875E-01        0.210500E-01        0.147875E-01        0.142292E+00        0.128000E-01        0.100000E+01        0.126875E-17        0.698000E+00        0.698000E+00        0.176000E-03        0.182833E-03        0.259000E+02        0.172000E+00       -0.590000E-02        0.640000E+01
  20170718        0.142083E-03        0.834125E-03        0.193000E-03        0.441042E+00        0.125142E+00        0.129033E+00        0.169458E-03        0.999625E-10        0.190458E-01        0.195167E-01        0.251625E-01        0.151958E+00        0.242833E-01        0.100000E+01       -0.383125E-17        0.698000E+00        0.698000E+00        0.176000E-03        0.169213E-03        0.252000E+02        0.162000E+00       -0.689000E-02        0.640000E+01
  20170719        0.140000E-03        0.833000E-03        0.191000E-03        0.340708E+00        0.110300E+00        0.115067E+00        0.215500E-03        0.171750E-09        0.184083E-01        0.190417E-01        0.328083E-01        0.166833E+00        0.342917E-01        0.100000E+01        0.620000E-17        0.698333E+00        0.698375E+00        0.176000E-03        0.165583E-03        0.245000E+02        0.154000E+00       -0.772000E-02        0.640000E+01
  20170720        0.139000E-03        0.831458E-03        0.190000E-03        0.356375E+00        0.951458E-01        0.995250E-01        0.200875E-03        0.351750E-09        0.174833E-01        0.181375E-01        0.306292E-01        0.183917E+00        0.367000E-01        0.100000E+01       -0.951633E-17        0.698208E+00        0.698167E+00        0.152000E-03        0.159667E-03        0.244000E+02        0.144000E+00       -0.897000E-02        0.640000E+01
  20170721        0.141000E-03        0.829042E-03        0.191500E-03        0.627750E+00        0.956417E-01        0.983542E-01        0.125583E-03        0.695167E-09        0.189125E-01        0.193417E-01        0.184042E-01        0.197750E+00        0.233042E-01        0.100000E+01       -0.134237E-16        0.698000E+00        0.698000E+00        0.152000E-03        0.175167E-03        0.252000E+02        0.135000E+00       -0.103000E-01        0.640000E+01
  20170722        0.144000E-03        0.826625E-03        0.193625E-03        0.144583E+01        0.148708E+00        0.150083E+00        0.808167E-04        0.103312E-08        0.211500E-01        0.197042E-01        0.112292E-01        0.189958E+00       -0.719917E-01        0.100000E+01       -0.411162E-17        0.697250E+00        0.697208E+00        0.152000E-03        0.193500E-03        0.263000E+02        0.129000E+00       -0.114000E-01        0.640000E+01
  20170723        0.144458E-03        0.824833E-03        0.194000E-03        0.122917E+01        0.146833E+00        0.148042E+00        0.789417E-04        0.783917E-09        0.211458E-01        0.199292E-01        0.108000E-01        0.165583E+00       -0.605333E-01        0.100000E+01       -0.502417E-17        0.696375E+00        0.696333E+00        0.152000E-03        0.187375E-03        0.267000E+02        0.131000E+00       -0.111000E-01        0.640000E+01
  20170724        0.144000E-03        0.823125E-03        0.193000E-03        0.105375E+01        0.146000E+00        0.148000E+00        0.788083E-04        0.263667E-09        0.210583E-01        0.203875E-01        0.108000E-01        0.145750E+00       -0.327546E-01        0.100000E+01       -0.104650E-16        0.695583E+00        0.695542E+00        0.152000E-03        0.181958E-03        0.266000E+02        0.146000E+00       -0.877000E-02        0.640000E+01
  20170725        0.143000E-03        0.821458E-03        0.192000E-03        0.101000E+01        0.145000E+00        0.146833E+00        0.787458E-04        0.353292E-09        0.205000E-01        0.204042E-01        0.109000E-01        0.141708E+00       -0.240917E-02        0.100000E+01       -0.109508E-16        0.695000E+00        0.695000E+00        0.152000E-03        0.176000E-03        0.264000E+02        0.140000E+00       -0.953000E-02        0.640000E+01
  20170726        0.142000E-03        0.819625E-03        0.191000E-03        0.101000E+01        0.144000E+00        0.146000E+00        0.786375E-04        0.569542E-09        0.204667E-01        0.204000E-01        0.109000E-01        0.142000E+00       -0.170920E-02        0.100000E+01       -0.990917E-17        0.694292E+00        0.694250E+00        0.152000E-03        0.175000E-03        0.262000E+02        0.133000E+00       -0.107000E-01        0.640000E+01
  20170727        0.142000E-03        0.817625E-03        0.191000E-03        0.101083E+01        0.144000E+00        0.146000E+00        0.783750E-04        0.653292E-09        0.205000E-01        0.204000E-01        0.108000E-01        0.142000E+00       -0.349292E-02        0.100000E+01       -0.803750E-17        0.694000E+00        0.694000E+00        0.152000E-03        0.175292E-03        0.264000E+02        0.131000E+00       -0.111000E-01        0.640000E+01
  20170728        0.142000E-03        0.815708E-03        0.190917E-03        0.101208E+01        0.131958E+00        0.133542E+00        0.718000E-04        0.448333E-09        0.187125E-01        0.186500E-01        0.978167E-02        0.142000E+00       -0.404167E-02        0.100000E+01        0.209850E-16        0.693042E+00        0.693000E+00        0.123000E-03        0.159833E-03        0.266000E+02        0.137000E+00       -0.101000E-01        0.640000E+01
  20170729        0.141000E-03        0.814042E-03        0.189625E-03        0.101000E+01        0.130042E+00        0.132000E+00        0.714542E-04        0.460917E-09        0.185000E-01        0.185000E-01        0.979542E-02        0.142000E+00       -0.959375E-03        0.100000E+01        0.137000E-16        0.692208E+00        0.692167E+00        0.123000E-03        0.158000E-03        0.264000E+02        0.136000E+00       -0.102000E-01        0.640000E+01
  20170730        0.138583E-03        0.812708E-03        0.187333E-03        0.628333E+00        0.118312E+00        0.120713E+00        0.105575E-03        0.626167E-09        0.172750E-01        0.175667E-01        0.151375E-01        0.146083E+00        0.159875E-01        0.100000E+01        0.898750E-17        0.691625E+00        0.691583E+00        0.123000E-03        0.147888E-03        0.257000E+02        0.131000E+00       -0.110000E-01        0.640000E+01
  20170731        0.136000E-03        0.811750E-03        0.185000E-03        0.356708E+00        0.100879E+00        0.104758E+00        0.169625E-03        0.875542E-09        0.157625E-01        0.162358E-01        0.254542E-01        0.155958E+00        0.296708E-01        0.100000E+01        0.220054E-16        0.691000E+00        0.691000E+00        0.123000E-03        0.135858E-03        0.248000E+02        0.127000E+00       -0.118000E-01        0.640000E+01
  20170801        0.134042E-03        0.810458E-03        0.183375E-03        0.325083E+00        0.931417E-01        0.973833E-01        0.190542E-03        0.366000E-09        0.158583E-01        0.163917E-01        0.289750E-01        0.170042E+00        0.355958E-01        0.100000E+01        0.229875E-16        0.691000E+00        0.691000E+00        0.123000E-03        0.138292E-03        0.245000E+02        0.142000E+00       -0.927000E-02        0.640000E+01
  20170802        0.135542E-03        0.808333E-03        0.184042E-03        0.495708E+00        0.939125E-01        0.969292E-01        0.138042E-03        0.177500E-09        0.172292E-01        0.176542E-01        0.204000E-01        0.183625E+00        0.260042E-01        0.100000E+01        0.414500E-17        0.690042E+00        0.690000E+00        0.123000E-03        0.152208E-03        0.251000E+02        0.156000E+00       -0.751000E-02        0.640000E+01
  20170803        0.138000E-03        0.805833E-03        0.186000E-03        0.122833E+01        0.126542E+00        0.128417E+00        0.738833E-04        0.199958E-09        0.197708E-01        0.186000E-01        0.102408E-01        0.178417E+00       -0.617167E-01        0.100000E+01        0.638667E-17        0.689250E+00        0.689208E+00        0.123000E-03        0.173208E-03        0.260000E+02        0.154000E+00       -0.773000E-02        0.640000E+01
  20170804        0.139000E-03        0.803875E-03        0.186667E-03        0.112875E+01        0.130292E+00        0.132000E+00        0.711333E-04        0.110042E-09        0.194708E-01        0.184333E-01        0.969917E-02        0.158083E+00       -0.550875E-01        0.100000E+01        0.202458E-16        0.688208E+00        0.688167E+00        0.123000E-03        0.166125E-03        0.265000E+02        0.162000E+00       -0.688000E-02        0.640000E+01
  20170805        0.139000E-03        0.802042E-03        0.186458E-03        0.102333E+01        0.133875E+00        0.135833E+00        0.725500E-04        0.121500E-09        0.194708E-01        0.191750E-01        0.986167E-02        0.145167E+00       -0.134317E-01        0.100000E+01       -0.851292E-17        0.687208E+00        0.687167E+00        0.131000E-03        0.163333E-03        0.267000E+02        0.158000E+00       -0.722000E-02        0.640000E+01
  20170806        0.132000E-03        0.799833E-03        0.187667E-03        0.101625E+01        0.136083E+00        0.138000E+00        0.720750E-04        0.572625E-12        0.194750E-01        0.192958E-01        0.961083E-02        0.142833E+00       -0.716958E-02        0.100000E+01       -0.182376E-16        0.686500E+00        0.686458E+00        0.131000E-03        0.162667E-03        0.274000E+02        0.229000E+00       -0.189000E-02        0.640000E+01
  20170807        0.125000E-03        0.798167E-03        0.186875E-03        0.101000E+01        0.135250E+00        0.137000E+00        0.719000E-04        0.124000E-12        0.193000E-01        0.193000E-01        0.961667E-02        0.142917E+00       -0.176367E-02        0.100000E+01       -0.360125E-17        0.685875E+00        0.685833E+00        0.131000E-03        0.161000E-03        0.273000E+02        0.238000E+00       -0.129000E-02        0.640000E+01
  20170808        0.123542E-03        0.798042E-03        0.181000E-03        0.368458E+00        0.109429E+00        0.113196E+00        0.164033E-03        0.375750E-12        0.162808E-01        0.166833E-01        0.244333E-01        0.148292E+00        0.265792E-01        0.100000E+01       -0.168325E-16        0.685208E+00        0.685208E+00        0.131000E-03        0.136183E-03        0.250000E+02        0.231000E+00       -0.172000E-02        0.640000E+01
  20170809        0.124000E-03        0.797333E-03        0.178083E-03        0.258833E+00        0.951542E-01        0.100267E+00        0.227667E-03        0.998125E-12        0.155500E-01        0.162000E-01        0.351125E-01        0.163167E+00        0.410917E-01        0.100000E+01        0.407033E-17        0.685000E+00        0.685000E+00        0.131000E-03        0.131800E-03        0.241000E+02        0.224000E+00       -0.215000E-02        0.640000E+01
  20170810        0.115000E-03        0.795125E-03        0.179000E-03        0.364083E+00        0.962917E-01        0.100350E+00        0.183292E-03        0.744000E-13        0.173167E-01        0.178833E-01        0.277417E-01        0.180000E+00        0.333042E-01        0.100000E+01        0.270417E-18        0.685000E+00        0.685000E+00        0.131000E-03        0.148875E-03        0.246000E+02        0.241000E+00       -0.109000E-02        0.640000E+01
  20170811        0.793625E-04        0.792958E-03        0.179875E-03        0.578083E+00        0.930833E-01        0.956750E-01        0.121750E-03        0.000000E+00        0.179083E-01        0.183125E-01        0.178042E-01        0.192667E+00        0.232042E-01        0.100000E+01       -0.245000E-17        0.684417E+00        0.684375E+00        0.131000E-03        0.155667E-03        0.252000E+02        0.267000E+00        0.000000E+00        0.640000E+01
  20170812        0.777833E-04        0.792458E-03        0.177125E-03        0.384083E+00        0.770333E-01        0.804875E-01        0.163750E-03        0.000000E+00        0.157625E-01        0.163375E-01        0.247875E-01        0.204333E+00        0.366792E-01        0.100000E+01        0.689583E-17        0.684000E+00        0.684000E+00        0.131000E-03        0.138750E-03        0.244000E+02        0.271000E+00        0.000000E+00        0.640000E+01
  20170813        0.774875E-04        0.791208E-03        0.176917E-03        0.409667E+00        0.706250E-01        0.738042E-01        0.153333E-03        0.000000E+00        0.154250E-01        0.160042E-01        0.231958E-01        0.218542E+00        0.373000E-01        0.100000E+01       -0.427917E-18        0.684000E+00        0.683958E+00        0.116000E-03        0.137583E-03        0.244000E+02        0.279000E+00        0.000000E+00        0.640000E+01
  20170814        0.774917E-04        0.789792E-03        0.176542E-03        0.472875E+00        0.667583E-01        0.695000E-01        0.135333E-03        0.000000E+00        0.154500E-01        0.159875E-01        0.202833E-01        0.231500E+00        0.349000E-01        0.100000E+01       -0.166217E-16        0.683000E+00        0.683000E+00        0.116000E-03        0.139750E-03        0.245000E+02        0.280000E+00        0.000000E+00        0.640000E+01
  20170815        0.770042E-04        0.788917E-03        0.175833E-03        0.466750E+00        0.613833E-01        0.641000E-01        0.135333E-03        0.000000E+00        0.149792E-01        0.155333E-01        0.203625E-01        0.243875E+00        0.376000E-01        0.100000E+01        0.853917E-18        0.682875E+00        0.682833E+00        0.116000E-03        0.137125E-03        0.243000E+02        0.276000E+00        0.000000E+00        0.640000E+01
  20170816        0.765208E-04        0.788125E-03        0.175000E-03        0.463417E+00        0.572583E-01        0.599375E-01        0.136083E-03        0.000000E+00        0.147000E-01        0.152917E-01        0.205917E-01        0.256708E+00        0.403000E-01        0.100000E+01        0.577042E-17        0.682000E+00        0.682000E+00        0.116000E-03        0.136417E-03        0.242000E+02        0.275000E+00        0.000000E+00        0.640000E+01
  20170817        0.778875E-04        0.786167E-03        0.176625E-03        0.838500E+00        0.595583E-01        0.611500E-01        0.829833E-04        0.000000E+00        0.159167E-01        0.162833E-01        0.118792E-01        0.267333E+00        0.241042E-01        0.100000E+01       -0.555833E-17        0.681458E+00        0.681417E+00        0.116000E-03        0.149750E-03        0.252000E+02        0.275000E+00        0.000000E+00        0.640000E+01
  20170818        0.783917E-04        0.785000E-03        0.177000E-03        0.118542E+01        0.711708E-01        0.724792E-01        0.688667E-04        0.000000E+00        0.170500E-01        0.160583E-01        0.959292E-02        0.263333E+00       -0.600583E-01        0.100000E+01       -0.155571E-16        0.680625E+00        0.680583E+00        0.116000E-03        0.159167E-03        0.256000E+02        0.277000E+00        0.000000E+00        0.640000E+01
  20170819        0.781333E-04        0.784208E-03        0.176667E-03        0.107167E+01        0.690875E-01        0.703917E-01        0.682250E-04        0.000000E+00        0.170000E-01        0.162417E-01        0.949917E-02        0.248083E+00       -0.448500E-01        0.100000E+01       -0.717708E-17        0.679625E+00        0.679583E+00        0.116000E-03        0.155250E-03        0.256000E+02        0.270000E+00        0.000000E+00        0.640000E+01
  20170820        0.774417E-04        0.783542E-03        0.175375E-03        0.824333E+00        0.636375E-01        0.651833E-01        0.801458E-04        0.000000E+00        0.156500E-01        0.159875E-01        0.113954E-01        0.246042E+00        0.218000E-01        0.100000E+01       -0.552958E-17        0.679000E+00        0.679000E+00        0.116000E-03        0.142667E-03        0.253000E+02        0.258000E+00        0.000000E+00        0.640000E+01
  20170821        0.100000E-03        0.782875E-03        0.174250E-03        0.712458E+00        0.620792E-01        0.639250E-01        0.937458E-04        0.485875E-14        0.157750E-01        0.161750E-01        0.135708E-01        0.254000E+00        0.261958E-01        0.100000E+01       -0.589708E-17        0.678167E+00        0.678125E+00        0.124000E-03        0.144417E-03        0.251000E+02        0.247000E+00       -0.489000E-03        0.640000E+01
  20170822        0.112000E-03        0.781708E-03        0.174667E-03        0.919167E+00        0.620042E-01        0.634458E-01        0.761750E-04        0.113750E-12        0.162417E-01        0.165708E-01        0.107792E-01        0.262083E+00        0.213000E-01        0.100000E+01       -0.125958E-16        0.677875E+00        0.677833E+00        0.124000E-03        0.150500E-03        0.254000E+02        0.241000E+00       -0.106000E-02        0.640000E+01
  20170823        0.103000E-03        0.780083E-03        0.176000E-03        0.191333E+01        0.126042E+00        0.127333E+00        0.694917E-04        0.635625E-14        0.183792E-01        0.167417E-01        0.952792E-02        0.252083E+00       -0.953625E-01        0.100000E+01       -0.474417E-17        0.676917E+00        0.676875E+00        0.124000E-03        0.167417E-03        0.262000E+02        0.247000E+00       -0.519000E-03        0.640000E+01
  20170824        0.112000E-03        0.779375E-03        0.175000E-03        0.141875E+01        0.106625E+00        0.108000E+00        0.693125E-04        0.754542E-13        0.184875E-01        0.172292E-01        0.957167E-02        0.227083E+00       -0.713875E-01        0.100000E+01       -0.268333E-18        0.675958E+00        0.675917E+00        0.124000E-03        0.162708E-03        0.260000E+02        0.242000E+00       -0.999000E-03        0.640000E+01
  20170825        0.115000E-03        0.777708E-03        0.175792E-03        0.146000E+01        0.126000E+00        0.127000E+00        0.689208E-04        0.112042E-12        0.190875E-01        0.177833E-01        0.938250E-02        0.204500E+00       -0.722292E-01        0.100000E+01       -0.513333E-17        0.675000E+00        0.675000E+00        0.124000E-03        0.162917E-03        0.265000E+02        0.240000E+00       -0.114000E-02        0.640000E+01
  20170826        0.116000E-03        0.776542E-03        0.174583E-03        0.125208E+01        0.124625E+00        0.126000E+00        0.688667E-04        0.172583E-12        0.194000E-01        0.182333E-01        0.944375E-02        0.181583E+00       -0.626167E-01        0.100000E+01       -0.960833E-18        0.674042E+00        0.674000E+00        0.124000E-03        0.160708E-03        0.262000E+02        0.237000E+00       -0.132000E-02        0.640000E+01
  20170827        0.116000E-03        0.776542E-03        0.170000E-03        0.321167E+00        0.849542E-01        0.887667E-01        0.173217E-03        0.510750E-12        0.150492E-01        0.155954E-01        0.262417E-01        0.176875E+00        0.353542E-01        0.100000E+01       -0.195542E-16        0.674000E+00        0.674000E+00        0.124000E-03        0.123712E-03        0.245000E+02        0.231000E+00       -0.177000E-02        0.640000E+01
  20170828        0.118000E-03        0.775750E-03        0.168167E-03        0.266583E+00        0.785500E-01        0.831708E-01        0.215250E-03        0.183292E-11        0.151792E-01        0.158750E-01        0.334417E-01        0.193083E+00        0.462958E-01        0.100000E+01        0.112758E-16        0.674000E+00        0.674000E+00        0.124000E-03        0.126500E-03        0.238000E+02        0.221000E+00       -0.239000E-02        0.640000E+01
  20170829        0.117792E-03        0.776042E-03        0.165292E-03        0.204583E+00        0.695167E-01        0.753708E-01        0.285833E-03        0.409583E-11        0.149000E-01        0.159292E-01        0.462208E-01        0.213917E+00        0.657750E-01        0.100000E+01        0.190629E-16        0.674000E+00        0.674000E+00        0.149000E-03        0.126837E-03        0.226000E+02        0.213000E+00       -0.286000E-02        0.640000E+01
  20170830        0.118000E-03        0.775167E-03        0.164417E-03        0.220958E+00        0.648208E-01        0.704917E-01        0.286125E-03        0.109917E-10        0.155458E-01        0.166750E-01        0.465667E-01        0.239792E+00        0.697000E-01        0.100000E+01        0.492750E-17        0.674000E+00        0.674000E+00        0.149000E-03        0.135750E-03        0.223000E+02        0.203000E+00       -0.353000E-02        0.640000E+01
  20170831        0.116000E-03        0.775333E-03        0.162292E-03        0.207583E+00        0.542375E-01        0.598708E-01        0.297833E-03        0.216833E-10        0.144458E-01        0.157458E-01        0.496542E-01        0.266458E+00        0.831875E-01        0.100000E+01        0.665833E-17        0.674917E+00        0.674958E+00        0.149000E-03        0.130000E-03        0.215000E+02        0.195000E+00       -0.407000E-02        0.640000E+01
  20170901        0.117000E-03        0.773458E-03        0.163000E-03        0.273333E+00        0.481708E-01        0.524292E-01        0.226708E-03        0.480542E-10        0.140500E-01        0.151292E-01        0.369250E-01        0.292083E+00        0.732000E-01        0.100000E+01       -0.202254E-16        0.675000E+00        0.675000E+00        0.117000E-03        0.129875E-03        0.221000E+02        0.185000E+00       -0.477000E-02        0.640000E+01
  20170902        0.118000E-03        0.772000E-03        0.164000E-03        0.356125E+00        0.448167E-01        0.481042E-01        0.176250E-03        0.608000E-10        0.139708E-01        0.148708E-01        0.279958E-01        0.312042E+00        0.628000E-01        0.100000E+01       -0.210067E-16        0.674167E+00        0.674125E+00        0.117000E-03        0.132208E-03        0.228000E+02        0.183000E+00       -0.491000E-02        0.640000E+01
  20170903        0.119000E-03        0.771000E-03        0.164583E-03        0.445250E+00        0.426750E-01        0.453417E-01        0.143750E-03        0.900167E-10        0.140042E-01        0.147875E-01        0.223667E-01        0.328292E+00        0.548000E-01        0.100000E+01       -0.662375E-17        0.674000E+00        0.674000E+00        0.117000E-03        0.135583E-03        0.233000E+02        0.179000E+00       -0.529000E-02        0.640000E+01
  20170904        0.119333E-03        0.770000E-03        0.165000E-03        0.531917E+00        0.407875E-01        0.430333E-01        0.122083E-03        0.149875E-09        0.139583E-01        0.146375E-01        0.186542E-01        0.342125E+00        0.492000E-01        0.100000E+01       -0.210771E-16        0.673542E+00        0.673500E+00        0.117000E-03        0.137167E-03        0.236000E+02        0.172000E+00       -0.589000E-02        0.640000E+01
  20170905        0.117000E-03        0.771000E-03        0.162292E-03        0.410292E+00        0.355792E-01        0.382500E-01        0.148792E-03        0.275458E-09        0.126775E-01        0.135292E-01        0.236250E-01        0.356000E+00        0.657958E-01        0.100000E+01       -0.222000E-16        0.673000E+00        0.673000E+00        0.117000E-03        0.126779E-03        0.226000E+02        0.162000E+00       -0.681000E-02        0.640000E+01
  20170906        0.112167E-03        0.774000E-03        0.158958E-03        0.291792E+00        0.288708E-01        0.321125E-01        0.189750E-03        0.484583E-09        0.107775E-01        0.118779E-01        0.319333E-01        0.373167E+00        0.948667E-01        0.100000E+01        0.780208E-17        0.673000E+00        0.673000E+00        0.103000E-03        0.110496E-03        0.208000E+02        0.153000E+00       -0.782000E-02        0.640000E+01
  20170907        0.112000E-03        0.775000E-03        0.158000E-03        0.309500E+00        0.278125E-01        0.309625E-01        0.186750E-03        0.784125E-09        0.109250E-01        0.120500E-01        0.315167E-01        0.392583E+00        0.965000E-01        0.100000E+01        0.118563E-16        0.673000E+00        0.673000E+00        0.103000E-03        0.114750E-03        0.207000E+02        0.147000E+00       -0.864000E-02        0.640000E+01
  20170908        0.112000E-03        0.774667E-03        0.158000E-03        0.347458E+00        0.264542E-01        0.293167E-01        0.170042E-03        0.131042E-08        0.108708E-01        0.119417E-01        0.284250E-01        0.411000E+00        0.930000E-01        0.100000E+01        0.118942E-16        0.672250E+00        0.672208E+00        0.103000E-03        0.117333E-03        0.209000E+02        0.140000E+00       -0.962000E-02        0.640000E+01
  20170909        0.112000E-03        0.775000E-03        0.158000E-03        0.376500E+00        0.248792E-01        0.275083E-01        0.158042E-03        0.191667E-08        0.106542E-01        0.116875E-01        0.262958E-01        0.427958E+00        0.920000E-01        0.100000E+01       -0.897333E-17        0.672000E+00        0.672000E+00        0.103000E-03        0.118042E-03        0.209000E+02        0.135000E+00       -0.104000E-01        0.640000E+01
  20170910        0.112000E-03        0.775792E-03        0.157833E-03        0.398500E+00        0.234375E-01        0.259125E-01        0.149833E-03        0.284125E-08        0.104125E-01        0.114250E-01        0.249250E-01        0.443875E+00        0.924000E-01        0.100000E+01        0.654333E-17        0.672000E+00        0.672000E+00        0.103000E-03        0.117958E-03        0.209000E+02        0.130000E+00       -0.113000E-01        0.640000E+01
  20170911        0.111000E-03        0.777000E-03        0.157000E-03        0.409500E+00        0.219875E-01        0.243750E-01        0.146250E-03        0.406125E-08        0.101058E-01        0.111208E-01        0.243875E-01        0.459208E+00        0.951000E-01        0.100000E+01       -0.981250E-18        0.671167E+00        0.671125E+00        0.103000E-03        0.117500E-03        0.207000E+02        0.125000E+00       -0.121000E-01        0.640000E+01
  20170912        0.110000E-03        0.778583E-03        0.156000E-03        0.411625E+00        0.206000E-01        0.229500E-01        0.145333E-03        0.545792E-08        0.977042E-02        0.108083E-01        0.244333E-01        0.474125E+00        0.995000E-01        0.100000E+01        0.610750E-17        0.671000E+00        0.671000E+00        0.103000E-03        0.116458E-03        0.205000E+02        0.122000E+00       -0.129000E-01        0.640000E+01
  20170913        0.110000E-03        0.780042E-03        0.156000E-03        0.428500E+00        0.195625E-01        0.217958E-01        0.140750E-03        0.698917E-08        0.956000E-02        0.105833E-01        0.236792E-01        0.488667E+00        0.101000E+00        0.100000E+01       -0.380833E-17        0.671000E+00        0.671000E+00        0.103000E-03        0.116792E-03        0.204000E+02        0.119000E+00       -0.135000E-01        0.640000E+01
  20170914        0.112000E-03        0.779500E-03        0.157833E-03        0.565542E+00        0.181292E-01        0.197667E-01        0.102150E-03        0.974625E-08        0.908583E-02        0.985000E-02        0.164042E-01        0.501208E+00        0.827000E-01        0.100000E+01        0.147729E-16        0.670083E+00        0.670042E+00        0.799000E-04        0.113042E-03        0.215000E+02        0.115000E+00       -0.144000E-01        0.640000E+01
  20170915        0.115458E-03        0.778833E-03        0.160125E-03        0.891000E+00        0.185500E-01        0.196125E-01        0.675917E-04        0.119875E-07        0.945708E-02        0.996542E-02        0.100550E-01        0.509792E+00        0.564042E-01        0.100000E+01        0.719500E-17        0.669250E+00        0.669208E+00        0.799000E-04        0.119625E-03        0.232000E+02        0.114000E+00       -0.148000E-01        0.640000E+01
  20170916        0.117000E-03        0.779792E-03        0.162000E-03        0.121875E+01        0.226875E-01        0.236292E-01        0.595750E-04        0.143083E-07        0.105417E-01        0.986250E-02        0.854208E-02        0.509750E+00       -0.635250E-01        0.100000E+01        0.694667E-17        0.668250E+00        0.668208E+00        0.799000E-04        0.133292E-03        0.241000E+02        0.112000E+00       -0.154000E-01        0.640000E+01
  20170917        0.117000E-03        0.781917E-03        0.162000E-03        0.115083E+01        0.218542E-01        0.227917E-01        0.591583E-04        0.626833E-08        0.105792E-01        0.993167E-02        0.849000E-02        0.502625E+00       -0.600792E-01        0.100000E+01        0.913708E-17        0.666917E+00        0.666833E+00        0.799000E-04        0.131667E-03        0.240000E+02        0.123000E+00       -0.126000E-01        0.640000E+01
  20170918        0.113000E-03        0.785792E-03        0.158042E-03        0.703500E+00        0.176833E-01        0.189417E-01        0.795458E-04        0.252250E-09        0.889292E-02        0.948833E-02        0.122304E-01        0.502792E+00        0.679875E-01        0.100000E+01        0.160817E-16        0.666000E+00        0.666000E+00        0.799000E-04        0.110179E-03        0.224000E+02        0.174000E+00       -0.572000E-02        0.640000E+01
  20170919        0.115000E-03        0.786458E-03        0.160000E-03        0.921542E+00        0.182250E-01        0.192375E-01        0.640458E-04        0.184292E-09        0.930167E-02        0.978250E-02        0.944458E-02        0.510125E+00        0.544042E-01        0.100000E+01       -0.187083E-17        0.665083E+00        0.665042E+00        0.799000E-04        0.117333E-03        0.233000E+02        0.180000E+00       -0.522000E-02        0.640000E+01
  20170920        0.116000E-03        0.787708E-03        0.160792E-03        0.109958E+01        0.200708E-01        0.209958E-01        0.587875E-04        0.246542E-09        0.102583E-01        0.972417E-02        0.847250E-02        0.510542E+00       -0.488792E-01        0.100000E+01        0.393333E-17        0.664167E+00        0.664125E+00        0.799000E-04        0.129000E-03        0.238000E+02        0.175000E+00       -0.559000E-02        0.640000E+01
  20170921        0.117000E-03        0.788917E-03        0.161750E-03        0.137500E+01        0.259875E-01        0.269167E-01        0.582500E-04        0.373792E-09        0.106125E-01        0.985042E-02        0.824917E-02        0.503917E+00       -0.711500E-01        0.100000E+01        0.170246E-16        0.662875E+00        0.662792E+00        0.799000E-04        0.131417E-03        0.244000E+02        0.168000E+00       -0.621000E-02        0.640000E+01
  20170922        0.116000E-03        0.791167E-03        0.161000E-03        0.115292E+01        0.187542E-01        0.195042E-01        0.499625E-04        0.581333E-09        0.893750E-02        0.838167E-02        0.701458E-02        0.496750E+00       -0.601750E-01        0.100000E+01        0.102458E-16        0.661500E+00        0.661458E+00        0.442000E-04        0.108917E-03        0.241000E+02        0.160000E+00       -0.700000E-02        0.640000E+01
